Wall time,Step,Value
1715261812.8947659,154,-34.6597900390625
1715261813.80744,155,-34.853668212890625
1715261814.9266667,156,-34.30093765258789
1715261815.9442954,157,-34.194488525390625
1715261816.911527,158,-34.13640213012695
1715261817.9299364,159,-34.74991989135742
1715261818.919577,160,-33.91259765625
1715261819.9450843,161,-33.98931121826172
1715261820.888701,162,-33.937522888183594
1715261821.9300811,163,-33.07924270629883
1715261822.8603895,164,-32.8002815246582
1715261823.9549468,165,-32.02568054199219
1715261824.8899367,166,-31.16472816467285
1715261825.9403474,167,-31.145893096923828
1715261826.8726578,168,-31.49174690246582
1715261827.9020643,169,-30.4622802734375
1715261828.8976762,170,-29.269638061523438
1715261829.9142554,171,-28.746906280517578
1715261830.9800754,172,-28.69387435913086
1715261831.88833,173,-28.817516326904297
1715261832.8949003,174,-28.350723266601562
1715261833.9389665,175,-27.437158584594727
1715261834.9287465,176,-26.880048751831055
1715261835.9132245,177,-26.956296920776367
1715261836.8806305,178,-27.02886962890625
1715261837.9404767,179,-26.348758697509766
1715261838.7024317,180,-25.553621292114258
1715261841.9451644,183,-25.152809143066406
1715261842.961028,184,-25.559661865234375
1715261843.8746705,185,-26.129213333129883
1715261844.9109845,186,-26.275447845458984
1715261846.9577324,188,-25.78314781188965
1715261847.8634646,189,-25.69901466369629
1715261848.551496,190,-25.538448333740234
1715261849.640689,191,-25.435482025146484
1715261850.9228897,192,-25.087156295776367
1715261851.3945692,193,-25.170743942260742
1715261853.7828665,195,-25.172353744506836
1715261855.3672402,197,-24.597694396972656
1715261856.6118243,198,-23.973377227783203
1715261857.8489454,199,-24.3485107421875
1715261858.832715,200,-24.517192840576172
1715261859.8966105,201,-24.53324317932129
1715261860.707475,202,-24.600500106811523
1715261861.7990491,203,-24.386903762817383
1715261862.8998146,204,-23.81175422668457
1715261863.874491,205,-24.290681838989258
1715261864.7623432,206,-23.98557472229004
1715261865.5745106,207,-23.84114646911621
1715261867.8011124,209,-23.62630271911621
1715261868.5704722,210,-23.32779884338379
1715261869.8396142,211,-23.53326416015625
1715261872.9548323,214,-24.480358123779297
1715261873.96074,215,-24.349342346191406
1715261874.8479862,216,-24.179597854614258
1715261875.8580751,217,-24.235551834106445
1715261876.9733665,218,-24.149152755737305
1715261877.432712,219,-24.272653579711914
1715261878.9102194,220,-24.01976776123047
1715261880.6886654,222,-23.205224990844727
1715261881.6051877,223,-22.975418090820312
1715261883.7430747,225,-22.517221450805664
1715261884.6137795,226,-22.28671646118164
1715261886.7711954,228,-22.12154197692871
1715261887.9716694,229,-21.708179473876953
1715261888.6796448,230,-21.431076049804688
1715261889.8405707,231,-21.846160888671875
1715261890.558728,232,-21.67481231689453
1715261891.911338,233,-21.205781936645508
1715261892.9030957,234,-21.560073852539062
1715261893.934116,235,-21.52845573425293
1715261894.8740675,236,-21.295644760131836
1715261895.7041886,237,-21.32061767578125
1715261896.5479774,238,-21.060091018676758
1715261898.4369867,240,-20.185060501098633
1715261899.426593,241,-19.95846939086914
1715261900.8511693,242,-19.741012573242188
1715261901.6329668,243,-19.471437454223633
1715261902.6579893,244,-18.98602867126465
1715261903.6078775,245,-18.88286590576172
1715261904.8731303,246,-18.907861709594727
1715261905.5751736,247,-18.870162963867188
1715261906.359584,248,-18.289562225341797
1715261907.8985755,249,-18.097660064697266
1715261909.9401495,251,-17.55377769470215
1715261910.77251,252,-17.49039649963379
1715261911.9667008,253,-17.01848030090332
1715261912.8784127,254,-16.81161117553711
1715261913.440447,255,-16.681089401245117
1715261915.847672,257,-15.787206649780273
1715261916.7739992,258,-16.136226654052734
1715261917.8367667,259,-15.765628814697266
1715261918.8938894,260,-15.897263526916504
1715261919.974561,261,-15.986993789672852
1715261920.924335,262,-15.625967025756836
1715261921.7167742,263,-15.397188186645508
1715261922.6878865,264,-15.309288024902344
1715261923.6046605,265,-15.26873779296875
1715261924.894494,266,-14.714396476745605
1715261925.9509215,267,-14.569886207580566
1715261926.9254205,268,-14.276246070861816
1715261928.9509284,270,-14.029531478881836
1715261929.8539543,271,-13.966826438903809
1715261930.9124746,272,-13.419692993164062
1715261931.8931098,273,-12.999552726745605
1715261933.9147706,275,-12.476884841918945
1715261934.732141,276,-12.272246360778809
1715261935.9343667,277,-12.10995101928711
1715261936.9257805,278,-12.264784812927246
1715261937.8345463,279,-12.041709899902344
1715261938.911386,280,-12.287038803100586
1715261939.7780228,281,-12.264090538024902
1715261940.975014,282,-12.256525993347168
1715261942.8682609,284,-12.069563865661621
1715261943.8290796,285,-11.936543464660645
1715261944.4100487,286,-11.815006256103516
1715261945.3926127,287,-11.678284645080566
1715261946.5894198,288,-11.780424118041992
1715261946.991726,289,-11.800413131713867
1715261948.132108,290,-11.686863899230957
1715261949.3656983,291,-11.76913070678711
1715261950.5895476,292,-11.840683937072754
1715261951.0218363,293,-11.889376640319824
1715261953.8506927,295,-11.667137145996094
1715261955.4476917,297,-11.819358825683594
1715261956.6066747,298,-11.920114517211914
1715261957.0531466,299,-12.09172534942627
1715261958.3134575,300,-12.238901138305664
1715261961.0946593,303,-12.58739185333252
1715261962.6423135,304,-12.749469757080078
1715261963.7962694,305,-12.848526954650879
1715261964.5837176,306,-13.051667213439941
1715261965.8384182,307,-13.109994888305664
1715261966.973154,308,-13.164268493652344
1715261967.6413345,309,-13.256043434143066
1715261968.1610143,310,-13.283512115478516
1715261969.7205875,311,-13.355630874633789
1715261970.7466908,312,-13.074766159057617
1715261971.6805942,313,-12.832677841186523
1715261972.834627,314,-12.657565116882324
1715261973.7202098,315,-12.423848152160645
1715261974.4221268,316,-12.435054779052734
1715261975.4862998,317,-12.340435028076172
1715261976.73662,318,-12.4002685546875
1715261977.5592175,319,-12.23030948638916
1715261978.7475915,320,-12.27088737487793
1715261979.9221573,321,-12.338367462158203
1715261981.7980456,323,-12.280989646911621
1715261982.4733896,324,-12.244516372680664
1715261983.4693944,325,-12.097315788269043
1715261984.645705,326,-12.14694595336914
1715261985.2867212,327,-12.156564712524414
1715261986.4346697,328,-12.25938892364502
1715261987.948736,329,-12.245291709899902
1715261989.112326,331,-12.315114974975586
1715261991.4317536,333,-12.037233352661133
1715261994.9278796,336,-11.127108573913574
1715261995.944876,337,-10.66752815246582
1715261996.8046374,338,-10.411664009094238
1715261997.8718789,339,-10.114141464233398
1715261998.9305694,340,-10.201278686523438
1715261999.7681777,341,-10.132686614990234
1715262000.9505162,342,-10.046720504760742
1715262001.8376188,343,-9.907546043395996
1715262003.8008227,345,-9.617441177368164
1715262004.9286606,346,-9.590240478515625
1715262005.8999758,347,-9.386239051818848
1715262006.9652348,348,-9.19780158996582
1715262007.8601193,349,-8.959050178527832
1715262008.9490354,350,-8.845548629760742
1715262009.8500602,351,-8.687325477600098
1715262010.8984213,352,-8.551778793334961
1715262011.8949382,353,-8.475424766540527
1715262012.7986135,354,-8.326465606689453
1715262013.8373039,355,-7.968733310699463
1715262014.7171426,356,-7.500514984130859
1715262015.7551458,357,-7.319751739501953
1715262017.9378345,359,-6.384044647216797
1715262018.9451349,360,-6.004333019256592
1715262019.8808284,361,-5.606662750244141
1715262020.9452248,362,-5.2387166023254395
1715262023.4389312,365,-4.986785411834717
1715262024.5877085,366,-5.067159652709961
1715262025.0909176,367,-5.119431495666504
1715262026.894911,368,-4.93720006942749
1715262028.069343,370,-5.022107124328613
1715262029.2645175,371,-5.121168613433838
1715262032.3021817,374,-5.15346622467041
1715262035.036383,377,-5.135992527008057
1715262036.0593395,378,-5.030827045440674
1715262037.465978,379,-5.146862030029297
1715262038.1536117,380,-4.9832868576049805
1715262039.3128304,381,-4.835851192474365
1715262040.1195614,382,-4.673038959503174
1715262041.8597696,383,-4.426326274871826
1715262042.9987996,385,-4.311647891998291
1715262044.5908375,386,-4.006228923797607
1715262045.7850013,387,-4.033184051513672
1715262046.9934847,389,-4.1064453125
1715262048.9718661,390,-3.849794864654541
1715262049.5405626,391,-3.8134045600891113
1715262050.223601,392,-3.624194622039795
1715262051.4314167,393,-3.5202274322509766
1715262052.9802945,394,-3.569920778274536
1715262054.577933,396,-3.6180050373077393
1715262055.4834638,397,-3.407670497894287
1715262056.1514,398,-3.252898931503296
1715262057.338632,399,-3.267524003982544
1715262058.305685,400,-3.357048273086548
1715262059.7401278,401,-3.0476648807525635
1715262060.9554868,402,-2.706143379211426
1715262062.9363155,404,-2.4507029056549072
1715262063.9505963,405,-2.0682766437530518
1715262064.6446385,406,-1.9378042221069336
1715262065.4623194,407,-1.8246734142303467
1715262066.704815,408,-1.8686197996139526
1715262067.8679178,409,-1.7593189477920532
1715262068.9708817,410,-1.6761800050735474
1715262069.5004241,411,-1.5056500434875488
1715262070.660145,412,-1.3397024869918823
1715262071.627815,413,-1.1509361267089844
1715262072.1745486,414,-0.9572182297706604
1715262073.9320927,415,-0.6977654099464417
1715262074.788574,416,-0.5870539546012878
1715262075.376211,417,-0.4230910539627075
1715262076.9666612,418,-0.10911868512630463
1715262078.2459624,420,-0.18541809916496277
1715262079.2191253,421,-0.19728706777095795
1715262080.215925,422,-0.2666037082672119
1715262081.8731554,423,0.04135660082101822
1715262083.224912,425,-0.04567888751626015
1715262084.5230494,426,-0.141588032245636
1715262085.7565458,427,-0.22359010577201843
1715262087.005883,429,-0.3099266588687897
1715262088.185885,430,-0.4357529878616333
1715262089.3583212,431,-0.514178991317749
1715262090.572258,432,-0.5926641225814819
1715262091.7560792,433,-0.6397002339363098
1715262092.965197,434,-0.7150365114212036
1715262094.658127,436,-0.765259861946106
1715262096.825217,438,-0.5266743302345276
1715262097.656061,439,-0.41035524010658264
1715262099.304166,441,-0.20369571447372437
1715262100.5948188,442,0.06558588147163391
1715262101.793656,443,-0.002311432035639882
1715262102.483802,444,-0.08937618136405945
1715262103.454292,445,0.020336633548140526
1715262105.696302,447,0.10524177551269531
1715262106.3310232,448,0.2304939478635788
1715262108.637026,450,0.14390909671783447
1715262109.7896676,451,0.09379610419273376
1715262110.9210114,452,-0.017378484830260277
1715262112.081044,454,-0.1064453125
1715262113.275639,455,-0.2334548979997635
1715262114.0434108,456,-0.13237227499485016
1715262115.2369306,457,-0.1785348355770111
1715262117.0847163,459,-0.017496107146143913
1715262118.1124873,460,0.11501766741275787
1715262120.9842691,462,0.47526779770851135
1715262122.604039,464,0.5133161544799805
1715262123.6790917,465,0.6465092301368713
1715262124.8449671,466,0.9504306316375732
1715262125.426877,467,1.0861278772354126
1715262126.7269404,468,1.3203662633895874
1715262127.979269,469,1.45297110080719
1715262128.5013318,470,1.5789875984191895
1715262129.8868735,471,1.8701356649398804
1715262130.7300181,472,2.013429641723633
1715262133.7409935,475,2.4169492721557617
1715262134.5018861,476,2.5147252082824707
1715262135.734445,477,2.800543785095215
1715262136.8799174,478,2.783024549484253
1715262137.8099768,479,3.0162832736968994
1715262138.7854965,480,3.2830560207366943
1715262140.8348846,482,3.155766487121582
1715262141.9845703,483,3.1870992183685303
1715262142.954293,484,3.0601000785827637
1715262143.859482,485,3.132171154022217
1715262144.9524336,486,3.143777370452881
1715262145.8497756,487,2.9595515727996826
1715262146.597367,488,2.829953193664551
1715262147.9060824,489,2.687138080596924
1715262148.8547802,490,2.9660818576812744
1715262149.9233027,491,3.0295519828796387
1715262150.7080898,492,2.9417877197265625
1715262152.966235,494,2.988875389099121
1715262153.592487,495,2.9513044357299805
1715262154.8330543,496,3.1686489582061768
1715262155.68456,497,2.9773199558258057
1715262156.35036,498,3.0877037048339844
1715262157.7594807,499,2.8966031074523926
1715262158.7195177,500,2.7998862266540527
1715262159.2519073,501,2.70926570892334
1715262160.5796015,502,2.720874786376953
1715262161.6670914,503,2.544889450073242
1715262163.9520743,505,2.4757978916168213
1715262165.120812,507,2.448071241378784
1715262166.32432,508,2.3917665481567383
1715262167.3883176,509,2.245434522628784
1715262169.1751888,511,2.2795910835266113
1715262170.3522358,512,2.3145575523376465
1715262171.320456,513,2.404033899307251
1715262172.3521268,514,2.5073628425598145
1715262173.5636418,515,2.432353973388672
1715262174.723077,516,2.496199131011963
1715262175.3332572,517,2.5890278816223145
1715262176.978155,518,2.677060604095459
1715262178.6319625,520,2.6267917156219482
1715262179.778496,521,2.541356325149536
1715262181.945766,523,2.6271040439605713
1715262182.37358,524,2.5972025394439697
1715262184.5850472,526,2.837294816970825
1715262186.5017955,528,2.9181063175201416
1715262187.765981,529,2.954601287841797
1715262188.9245598,530,2.9244253635406494
1715262189.982141,531,2.7274718284606934
1715262190.9829624,532,2.5181214809417725
1715262191.5504148,533,2.6229214668273926
1715262194.9047782,536,2.617842435836792
1715262195.5215833,537,2.5334463119506836
1715262196.9765704,538,2.3250582218170166
1715262197.6086385,539,2.4523942470550537
1715262198.6736605,540,2.689636468887329
1715262200.7300763,542,2.9918956756591797
1715262201.7812212,543,3.257413387298584
1715262202.9605289,544,3.1465506553649902
1715262203.9766335,545,3.363947629928589
1715262205.524059,547,3.4004902839660645
1715262206.8007746,548,3.379302978515625
1715262207.7096872,549,3.4524266719818115
1715262208.3188956,550,3.5852930545806885
1715262210.3886771,552,3.3465218544006348
1715262211.8102043,553,3.627988338470459
1715262212.960213,554,3.7254841327667236
1715262213.4841087,555,3.6855764389038086
1715262214.8441577,556,3.683785915374756
1715262215.3333137,557,3.6253459453582764
1715262216.8445034,558,3.493103265762329
1715262217.9630394,559,3.7629058361053467
1715262218.9301798,560,3.6776349544525146
1715262219.8578835,561,3.7830045223236084
1715262221.860079,563,4.083975791931152
1715262222.535668,564,4.006779670715332
1715262223.8917558,565,3.7936460971832275
1715262224.875498,566,3.893129348754883
1715262226.9454012,568,4.074291706085205
1715262228.8606238,570,4.098544597625732
1715262229.611495,571,3.970510959625244
1715262230.7826176,572,4.174081325531006
1715262231.7118247,573,4.017143726348877
1715262232.949829,574,3.959543466567993
1715262234.9606972,576,3.9338769912719727
1715262235.9291756,577,3.7760274410247803
1715262236.7315845,578,3.6353893280029297
1715262237.9727445,579,3.5085861682891846
1715262238.7228894,580,3.2949905395507812
1715262239.8165164,581,3.2823429107666016
1715262240.8215551,582,3.0099918842315674
1715262241.9782252,583,2.7759456634521484
1715262243.6411095,585,2.710700750350952
1715262244.7413478,586,2.5583455562591553
1715262245.7741938,587,2.6324617862701416
1715262246.9366536,588,2.827850818634033
1715262247.5381327,589,2.9230153560638428
1715262249.9564223,591,2.658642053604126
1715262250.780962,592,2.5874290466308594
1715262251.8661194,593,2.6518781185150146
1715262252.6908598,594,2.473773956298828
1715262253.6882079,595,2.3490524291992188
1715262254.9618483,596,2.3591718673706055
1715262256.8268132,598,2.2025692462921143
1715262257.8074317,599,2.2800850868225098
1715262258.4907017,600,2.12734317779541
1715262259.746691,601,2.044107437133789
1715262260.9302633,602,1.9388933181762695
1715262263.7179902,605,1.9970405101776123
1715262264.2200696,606,2.100878953933716
1715262265.9083562,607,2.1105685234069824
1715262266.9516804,608,2.203397512435913
1715262267.894749,609,2.2578558921813965
1715262268.5619109,610,2.3697028160095215
1715262269.0485094,611,2.325411081314087
1715262270.648304,612,2.4185664653778076
1715262271.818024,613,2.4791219234466553
1715262272.808337,614,2.546532392501831
1715262273.4816084,615,2.6701481342315674
1715262275.3029835,617,3.0296034812927246
1715262276.367061,618,3.087369680404663
1715262277.7308726,619,3.1352157592773438
1715262278.058882,620,3.086012363433838
1715262279.2623534,621,3.021587371826172
1715262280.1878533,622,2.9395334720611572
1715262281.9736326,623,2.902204751968384
1715262282.2376757,624,2.905160427093506
1715262283.7690735,625,2.934802532196045
1715262284.3381047,626,3.046386957168579
1715262285.416357,627,2.9583213329315186
1715262286.5993278,628,2.851158857345581
1715262287.847872,629,2.924015522003174
1715262288.5138597,630,3.0162339210510254
1715262289.883261,631,3.0172278881073
1715262292.648346,634,3.138667345046997
1715262293.542933,635,3.3526370525360107
1715262294.7925656,636,3.543574571609497
1715262295.798716,637,3.438638925552368
1715262296.8126698,638,3.3253791332244873
1715262297.722402,639,3.1820075511932373
1715262298.7881627,640,3.194276809692383
1715262299.8723655,641,3.2253870964050293
1715262300.520693,642,3.0879900455474854
1715262301.6948824,643,3.251437187194824
1715262302.9651947,644,3.334515333175659
1715262304.7381907,646,3.3799421787261963
1715262305.865833,647,3.4304025173187256
1715262307.8292341,649,3.325185537338257
1715262308.7560077,650,3.1521389484405518
1715262309.7730336,651,3.3577232360839844
1715262310.766877,652,3.551058292388916
1715262311.9038024,653,3.555253267288208
1715262312.903893,654,3.3689610958099365
1715262313.8287063,655,3.2472074031829834
1715262314.980708,656,3.2676146030426025
1715262316.873079,658,3.1773014068603516
1715262317.9299994,659,3.2058422565460205
1715262318.8529189,660,3.238090991973877
1715262319.728722,661,3.3053061962127686
1715262321.3253865,663,3.4377799034118652
1715262323.763396,665,3.442561626434326
1715262324.4387352,666,3.344259738922119
1715262326.6069622,668,3.107649087905884
1715262327.5426414,669,2.9971346855163574
1715262328.6982412,670,2.990906238555908
1715262329.6171675,671,2.921861410140991
1715262330.8783903,672,2.8823719024658203
1715262331.6034007,673,2.918175220489502
1715262332.903141,674,2.932722330093384
1715262333.5887847,675,2.8390579223632812
1715262334.7694826,676,2.97216796875
1715262335.9506402,677,3.007906198501587
1715262336.9276335,678,3.0711350440979004
1715262337.9106286,679,2.8388473987579346
1715262338.6849105,680,2.8841633796691895
1715262339.713638,681,2.8393266201019287
1715262340.5226808,682,2.902107000350952
1715262341.8437588,683,2.837707281112671
1715262342.970072,684,2.8041372299194336
1715262343.531076,685,2.692169666290283
1715262345.8594406,687,2.6017117500305176
1715262346.8522315,688,2.8209171295166016
1715262347.8380978,689,2.7060837745666504
1715262348.8089306,690,2.726247787475586
1715262349.9123309,691,2.5376124382019043
1715262350.9068909,692,2.406139373779297
1715262352.7619357,694,2.153552770614624
1715262353.8329608,695,2.2242448329925537
1715262354.4622269,696,2.300092935562134
1715262355.5273495,697,2.3495922088623047
1715262356.4509835,698,2.4331021308898926
1715262358.6778193,700,2.2449986934661865
1715262359.4025738,701,2.191650152206421
1715262360.5797017,702,2.192840576171875
1715262361.934489,703,2.201810598373413
1715262363.6647334,705,2.3582522869110107
1715262364.878863,706,2.5207836627960205
1715262365.655022,707,2.4286954402923584
1715262366.7893324,708,2.4531309604644775
1715262367.8995214,709,2.4859585762023926
1715262368.896999,710,2.379753589630127
1715262369.8428094,711,2.572544574737549
1715262370.7943785,712,2.4674692153930664
1715262371.667356,713,2.5164906978607178
1715262372.6066737,714,2.5561866760253906
1715262373.9284415,715,2.4457848072052
1715262374.7555408,716,2.499356746673584
1715262375.2510166,717,2.4539172649383545
1715262376.9471486,718,2.563814878463745
1715262377.886625,719,2.621295690536499
1715262379.7051327,721,2.68920636177063
1715262381.910998,723,2.9216794967651367
1715262382.7266219,724,3.123091697692871
1715262383.6593583,725,3.3266148567199707
1715262384.889772,726,3.23717999458313
1715262385.7384703,727,3.314997434616089
1715262387.0459447,729,3.3875279426574707
1715262388.160134,730,3.38334321975708
1715262389.5450928,731,3.5422656536102295
1715262390.0494342,732,3.664883852005005
1715262391.9107947,733,3.4780967235565186
1715262393.0506713,735,3.4761087894439697
1715262394.172389,736,3.467628002166748
1715262395.277442,737,3.4147112369537354
1715262396.4012752,738,3.4100449085235596
1715262397.706253,739,3.458913803100586
1715262398.9410381,740,3.6524345874786377
1715262399.6917396,741,3.765456199645996
1715262400.6726542,742,3.9692811965942383
1715262401.9439352,743,4.158895969390869
1715262402.682576,744,4.243449687957764
1715262403.607536,745,4.46897029876709
1715262404.8206837,746,4.438192844390869
1715262405.3595543,747,4.547759532928467
1715262406.5681329,748,4.512595176696777
1715262407.919261,749,4.5750250816345215
1715262409.699905,751,4.896958827972412
1715262410.5412068,752,4.9982476234436035
1715262411.8915122,753,5.061649322509766
1715262413.8125303,755,5.475765705108643
1715262414.83826,756,5.831672191619873
1715262415.8927038,757,6.169072151184082
1715262416.18386,758,6.169259548187256
1715262417.3686233,759,6.136175632476807
1715262418.8479571,760,6.047591209411621
1715262420.2607872,762,6.030862808227539
1715262421.844741,763,6.068782806396484
1715262422.727731,764,6.252829551696777
1715262423.580006,765,6.352121829986572
1715262424.48751,766,6.442316055297852
1715262427.5428603,769,6.6125922203063965
1715262428.6957417,770,6.569982528686523
1715262429.9016988,771,6.5359296798706055
1715262431.1422815,773,6.47047758102417
1715262432.582232,774,6.439065456390381
1715262433.799553,775,6.394900798797607
1715262435.625922,777,6.4946088790893555
1715262436.5495303,778,6.442018508911133
1715262437.7530634,779,6.401808738708496
1715262438.8956563,780,6.723819732666016
1715262439.7895832,781,6.951626300811768
1715262440.1084976,782,6.954775333404541
1715262441.290731,783,6.922767162322998
1715262442.4716883,784,6.882372856140137
1715262443.70408,785,6.855310916900635
1715262444.5495358,786,7.072599411010742
1715262445.3907645,787,7.295239448547363
1715262446.6008358,788,7.250641345977783
1715262448.1869137,790,7.3145833015441895
1715262449.8264444,791,7.409969329833984
1715262450.902973,792,7.568397521972656
1715262451.5057895,793,7.641265392303467
1715262452.8421624,794,7.824400424957275
1715262453.6968896,795,7.737796306610107
1715262454.9759593,796,8.015007972717285
1715262456.8305535,798,8.265265464782715
1715262459.761169,801,8.259510040283203
1715262460.4795287,802,8.33309268951416
1715262461.7571285,803,8.519184112548828
1715262462.7308815,804,8.575263977050781
1715262463.964674,805,8.773487091064453
1715262465.1047595,807,8.737910270690918
1715262466.8135443,808,8.882478713989258
1715262467.7700334,809,8.796073913574219
1715262469.871832,811,8.97555160522461
1715262470.7638547,812,9.18257999420166
1715262471.9561832,813,9.24161148071289
1715262472.7331262,814,9.323322296142578
1715262473.8519297,815,9.365621566772461
1715262474.7080626,816,9.46184253692627
1715262476.5500717,818,9.69849681854248
1715262477.7084043,819,9.672137260437012
1715262479.7289047,821,9.763622283935547
1715262480.560448,822,9.702452659606934
1715262481.7409453,823,9.877634048461914
1715262482.847669,824,9.821364402770996
1715262483.9853094,826,9.802998542785645
1715262485.1356556,827,9.787664413452148
1715262486.3067744,828,9.758855819702148
1715262489.8110008,831,9.67212963104248
1715262490.943746,832,9.653329849243164
1715262491.3580568,833,9.780569076538086
1715262492.552909,834,9.755497932434082
1715262493.4263742,835,9.704566955566406
1715262494.5664663,836,9.718496322631836
1715262495.685591,837,9.700967788696289
1715262496.6664805,838,9.752896308898926
1715262497.683477,839,9.936822891235352
1715262498.713514,840,10.112627029418945
1715262499.5395234,841,10.094117164611816
1715262500.5177019,842,10.146077156066895
1715262501.689323,843,10.130590438842773
1715262502.8381436,844,10.115934371948242
1715262503.9740143,845,10.089059829711914
1715262504.672722,846,10.149503707885742
1715262506.44683,848,10.232251167297363
