Wall time,Step,Value
1715366394.5122924,546,-99.5867919921875
1715366394.5386431,550,-102.2054443359375
1715366394.5501814,552,-100.75914001464844
1715366394.575534,556,-99.0005111694336
1715366425.855924,562,-87.0176010131836
1715366425.8672154,564,-87.28594207763672
1715366425.8972723,568,-137.1950225830078
1715366426.0105455,584,-129.28334045410156
1715366426.0504,590,-131.3838348388672
1715366426.0784538,594,-129.21531677246094
1715366457.1535559,596,-106.2063217163086
1715366457.283829,613,-126.67842864990234
1715366457.291397,614,-128.94554138183594
1715366457.353138,622,-127.2537612915039
1715366457.362945,623,-123.81126403808594
1715366457.4012787,628,-124.55825805664062
1715366457.409797,629,-125.07556915283203
1715366488.5975409,637,-122.55388641357422
1715366488.637543,643,-127.34773254394531
1715366488.64596,644,-117.58073425292969
1715366488.6835184,649,-125.1744613647461
1715366488.7432992,658,-136.1809539794922
1715366488.7586741,660,-137.3937225341797
1715366521.4460864,667,-63.476566314697266
1715366521.5086987,675,-77.99872589111328
1715366521.5185142,676,-79.76525115966797
1715366521.5843682,684,-87.40267944335938
1715366521.643632,692,-83.35061645507812
1715366521.6601353,694,-85.42893981933594
1715366551.9880183,710,-78.13947296142578
1715366552.0693321,721,-78.33174896240234
1715366552.0819914,723,-76.65656280517578
1715366552.0958853,725,-81.57745361328125
1715366552.1186132,728,-79.89354705810547
1715366552.14134,731,-81.3542709350586
1715366552.1478775,732,-79.9167251586914
1715366552.155328,733,-80.33284759521484
1715366582.1921773,744,-116.127197265625
1715366582.350681,764,-106.40065002441406
1715366613.2313337,775,-105.41666412353516
1715366613.2372532,776,-91.78875732421875
1715366613.2820675,782,-92.45398712158203
1715366613.3280954,788,-88.46570587158203
1715366613.4480946,804,-87.94930267333984
1715366644.9153905,805,-100.31633758544922
1715366644.9281237,807,-130.7759552001953
1715366644.9498625,810,-127.58377075195312
1715366645.0209095,819,-127.06746673583984
1715366645.1206887,832,-126.02236938476562
1715366678.093016,840,-125.46012878417969
1715366678.1154144,843,-135.92050170898438
1715366678.2145889,857,-123.91249084472656
1715366678.250517,862,-121.09642028808594
1715366678.2785442,866,-119.1396255493164
1715366678.3153653,871,-126.62390899658203
1715366709.2925208,884,-254.32647705078125
1715366709.3124619,886,-243.47225952148438
1715366709.4023454,895,-211.24269104003906
1715366709.4199624,897,-199.1225128173828
1715366709.4593,901,-190.95883178710938
1715366709.540608,908,-164.68716430664062
1715366742.975574,930,-56.24025344848633
1715366742.9977129,932,-52.977638244628906
1715366743.0901227,942,-57.62679672241211
1715366775.551932,949,-252.22726440429688
1715366775.7318735,963,-150.1357421875
1715366775.9549448,979,-163.99412536621094
1715366811.1531057,982,-68.36119079589844
1715366811.2291825,992,-71.88581085205078
1715366811.2438557,994,-63.96653366088867
1715366811.2830675,999,-72.2989273071289
1715366811.304649,1002,-71.61556243896484
1715366811.3173711,1004,-73.70587921142578
1715366844.7829688,1015,-358.3890686035156
1715366844.8640256,1022,-214.7860870361328
1715366844.9192476,1026,-247.45159912109375
1715366844.9584134,1028,-241.86312866210938
1715366845.050487,1037,-242.1785430908203
1715366879.165052,1056,-111.31733703613281
1715366879.2775292,1070,-96.48064422607422
1715366879.2841337,1071,-94.482177734375
1715366879.2982159,1073,-94.84959411621094
1715366879.3271406,1077,-98.58155059814453
1715366914.3358424,1086,-55.41548538208008
1715366914.427837,1098,-138.9155731201172
1715366914.4580321,1102,-133.00515747070312
1715366914.4741774,1104,-125.54312896728516
1715366914.500472,1107,-133.5790557861328
1715366914.5211372,1109,-122.82733154296875
1715366914.5380495,1111,-117.77769470214844
1715366948.5266962,1121,-126.62347412109375
1715366948.5611851,1125,-108.27461242675781
1715366948.5673,1126,-102.5152816772461
1715366948.6169345,1132,-76.4719009399414
1715366948.6324756,1134,-70.15100860595703
1715366948.6737676,1139,-84.24474334716797
1715366948.735832,1146,-79.95536041259766
1715366948.773967,1151,-85.7538833618164
1715366948.7830625,1152,-88.90933990478516
1715366986.495071,1164,-118.5488052368164
1715366986.574155,1174,-117.25328826904297
1715366986.5892806,1176,-114.2430419921875
1715366986.5970294,1177,-107.52031707763672
1715366986.6502333,1184,-109.01815032958984
1715366986.6840737,1189,-111.20301818847656
1715367027.1401625,1193,-119.75797271728516
1715367027.148842,1194,-144.38397216796875
1715367027.337159,1206,-169.42237854003906
1715367027.4459288,1214,-182.8688507080078
1715367027.4982145,1218,-197.49232482910156
1715367027.6838033,1223,-167.50022888183594
1715367061.9666321,1225,-182.32083129882812
1715367061.9969826,1229,-97.34467315673828
1715367062.1175702,1244,-108.94512939453125
1715367062.1354606,1246,-99.37504577636719
1715367062.1698222,1251,-102.29483032226562
1715367062.177896,1252,-103.9378662109375
1715367062.1943588,1254,-107.81075286865234
1715367062.2187426,1257,-109.9697494506836
1715367092.3110867,1261,-86.43852233886719
1715367092.367938,1267,-48.19197463989258
1715367092.403716,1271,-52.05453109741211
1715367092.440725,1276,-50.99566650390625
1715367092.489805,1282,-58.51078414916992
1715367092.5148797,1285,-63.3609619140625
1715367092.5527804,1290,-63.900779724121094
1715367092.5771868,1293,-62.13872528076172
1715367125.7940383,1298,-131.38467407226562
1715367125.8365963,1302,-29.62190818786621
1715367125.8876016,1306,-30.00894546508789
1715367125.9813936,1315,-40.15915298461914
1715367126.042476,1322,-49.507568359375
1715367126.0696468,1325,-49.115509033203125
1715367126.0785522,1326,-49.738136291503906
1715367160.857519,1335,-191.60867309570312
1715367160.9780219,1345,-186.10250854492188
1715367161.2317238,1360,-181.53379821777344
1715367161.2866642,1364,-183.9156494140625
1715367196.3086064,1375,-89.2922592163086
1715367196.3158646,1376,-90.9427261352539
1715367196.344875,1380,-89.8308334350586
1715367196.440512,1393,-81.83203887939453
1715367234.1844084,1417,-159.46522521972656
1715367273.3687913,1436,-170.50308227539062
1715367273.4073372,1438,-139.5679931640625
1715367273.4258225,1439,-121.15855407714844
1715367273.596599,1449,-81.35478973388672
1715367273.7380326,1457,-79.73688507080078
1715367273.7482116,1458,-82.18507385253906
1715367273.799686,1461,-84.32096862792969
1715367312.9330711,1474,61.87188720703125
1715367312.969798,1476,36.496063232421875
1715367313.1772194,1487,-3.541405200958252
1715367313.2514882,1490,-0.45070862770080566
1715367313.4087524,1494,-9.85375690460205
1715367313.4761834,1498,-13.192350387573242
1715367313.5586407,1502,-10.136373519897461
1715367352.1415076,1509,-25.285045623779297
1715367352.1599991,1510,-17.216388702392578
1715367352.241581,1513,-2.102444648742676
1715367352.2793386,1516,-30.95603370666504
1715367352.5661373,1528,-18.53847312927246
1715367352.6849756,1534,-17.389524459838867
1715367352.7482467,1538,-12.664143562316895
1715367392.5064135,1548,-99.68635559082031
1715367392.5595467,1551,-93.2514877319336
1715367392.8985813,1565,-62.163108825683594
1715367392.949276,1568,-61.51554489135742
1715367393.054438,1573,-61.81108856201172
1715367435.1832674,1576,-64.98979949951172
1715367435.431843,1585,-36.78691101074219
1715367435.697157,1596,-52.66816711425781
1715367435.7873144,1601,-63.70357131958008
1715367435.813343,1603,-65.07672882080078
1715367475.2700288,1627,-511.8875732421875
1715367475.328975,1635,-505.17999267578125
1715367475.3423536,1637,-504.78515625
1715367475.3637505,1640,-507.0389709472656
1715367522.7343302,1646,96.74347686767578
1715367522.743449,1647,6.581235885620117
1715367522.813055,1654,-37.29350280761719
1715367522.896793,1662,-43.03422164916992
1715367522.935267,1666,-46.23443603515625
1715367522.9771914,1670,-53.165931701660156
1715367523.0480826,1677,-45.210899353027344
1715367523.065966,1679,-50.01094055175781
1715367555.7767336,1685,79.08515167236328
1715367555.9702775,1694,91.83087158203125
1715367556.1477149,1702,94.74224090576172
1715367556.1929305,1704,89.09111022949219
1715367556.2404423,1707,72.9251937866211
1715367556.317174,1710,80.28731536865234
1715367556.3435702,1711,85.12132263183594
1715367592.8749921,1718,50.3044548034668
1715367592.9657707,1722,44.70698165893555
1715367592.9803689,1723,44.388458251953125
1715367593.161936,1730,58.73590087890625
1715367593.350787,1739,75.65663146972656
1715367593.4302762,1743,71.88098907470703
1715367593.4667647,1745,73.13372802734375
1715367631.7489047,1754,-33.27323532104492
1715367631.84675,1765,-49.11611557006836
1715367631.9257817,1775,-53.94146728515625
1715367631.9405394,1777,-51.9566650390625
1715367631.9961278,1784,-51.299434661865234
1715367669.2996323,1789,-71.49890899658203
1715367669.323172,1792,-92.75470733642578
1715367669.3888848,1800,-77.56696319580078
1715367669.5434253,1819,-80.36314392089844
1715367710.2022407,1823,-270.2673034667969
1715367710.2541215,1830,-205.2620086669922
1715367710.323605,1838,-164.73558044433594
1715367710.389656,1847,-145.23193359375
1715367710.4203649,1851,-133.8078155517578
1715367754.6225035,1860,-145.21481323242188
1715367754.6676831,1865,-148.58489990234375
1715367754.6813612,1866,-143.2638397216797
1715367754.7051337,1867,-143.02992248535156
1715367754.9001617,1883,-191.9679718017578
1715367754.9552717,1888,-181.71331787109375
1715367799.511793,1899,117.36035919189453
1715367799.6065736,1902,99.0555648803711
1715367799.785034,1908,97.2623291015625
1715367799.8147862,1909,105.27301788330078
1715367799.9615335,1913,78.52577209472656
1715367800.1264215,1918,65.61000061035156
1715367800.3260598,1924,55.06383514404297
1715367845.8207793,1925,258.4870300292969
1715367846.229138,1936,-169.67698669433594
1715367846.3349767,1940,-172.2962646484375
1715367846.3652894,1941,-149.40667724609375
1715367846.4577303,1945,-130.80087280273438
1715367846.5952425,1947,-137.67825317382812
1715367846.7391074,1953,-121.0899658203125
1715367846.797808,1956,-112.24493408203125
1715367891.6744814,1960,-26.973167419433594
1715367891.68769,1961,-18.710725784301758
1715367891.7121584,1963,-44.07623291015625
1715367891.7245896,1964,-31.339935302734375
1715367891.7918332,1966,2.567561149597168
1715367892.0202806,1977,-27.361358642578125
1715367892.0848596,1979,-17.603212356567383
1715367892.3089864,1987,7.819427013397217
1715367892.321048,1988,8.783782005310059
1715367892.4174182,1991,6.224514961242676
1715367934.476528,2026,-116.1784896850586
1715367977.7207983,2047,89.2650375366211
1715367977.9066606,2055,80.57874298095703
1715368019.7652407,2067,-74.56858825683594
1715368019.795086,2070,-76.9249267578125
1715368019.896895,2079,-123.0323715209961
1715368020.0196102,2089,-115.29309844970703
1715368020.1055837,2097,-107.83952331542969
1715368069.546946,2100,-22.121549606323242
1715368069.5936258,2103,-38.739662170410156
1715368069.7039998,2109,4.456830024719238
1715368069.7933226,2114,-20.80064582824707
1715368069.832434,2115,-5.199805736541748
1715368069.8908951,2119,-19.678319931030273
1715368069.9107265,2120,-17.201568603515625
1715368070.0472677,2127,-9.037687301635742
1715368116.0492344,2136,-33.32438278198242
1715368116.1016037,2139,-34.366573333740234
1715368116.4676344,2159,5.506966590881348
1715368116.6428573,2169,5.568883895874023
1715368170.4005747,2187,-127.1446762084961
1715368170.447,2194,-132.28477478027344
1715368170.4991126,2201,-132.63536071777344
1715368208.537363,2209,-411.82958984375
1715368208.5529375,2211,-379.4097595214844
1715368208.5861344,2215,-389.3131408691406
1715368208.6436422,2221,-401.56903076171875
1715368208.678351,2225,-393.1915588378906
1715368208.7777326,2236,-409.3123779296875
1715368208.8033485,2239,-412.9243469238281
1715368266.026029,2244,111.02539825439453
1715368266.386462,2257,31.419172286987305
1715368313.6556332,2281,-361.574462890625
1715368313.8334725,2300,-366.8316345214844
1715368313.8796961,2305,-376.83221435546875
1715368313.8912745,2306,-377.05328369140625
1715368385.711089,2316,-146.24607849121094
1715368385.739832,2319,-165.48829650878906
1715368385.7836378,2324,-165.17471313476562
1715368385.8566575,2332,-153.36453247070312
1715368385.9580193,2342,-137.0234832763672
1715368423.6622036,2352,12.14013385772705
1715368423.903947,2359,49.949928283691406
1715368424.247081,2373,25.681991577148438
1715368477.0837781,2389,-76.61384582519531
1715368477.204177,2393,-82.7635726928711
1715368477.2410848,2394,-84.82403564453125
1715368477.3525107,2397,-80.15132904052734
1715368477.394969,2398,-78.59223937988281
1715368536.908609,2428,178.46604919433594
1715368537.0556538,2431,182.91317749023438
1715368537.2086139,2435,190.35324096679688
1715368537.248142,2436,191.5797119140625
1715368537.4278674,2441,181.08055114746094
1715368591.4301026,2454,-85.74274444580078
1715368591.6844544,2462,-57.358585357666016
1715368591.768413,2465,-53.32651901245117
1715368647.862948,2485,202.14781188964844
1715368648.169197,2493,191.92877197265625
1715368648.3087049,2498,136.6907501220703
1715368648.3839142,2500,149.47003173828125
1715368648.4948006,2503,161.9274139404297
1715368648.5652826,2505,156.23435974121094
1715368648.6025507,2506,159.31610107421875
1715368648.9806309,2517,139.08177185058594
1715368649.0164297,2518,141.62188720703125
1715368649.0516367,2519,143.61984252929688
1715368706.382119,2521,115.89717102050781
1715368706.4433289,2523,175.26254272460938
1715368706.5441096,2528,141.16583251953125
1715368706.6328285,2530,118.32921600341797
1715368706.8095446,2538,111.69770050048828
1715368766.7780766,2565,46.968284606933594
1715368766.8790886,2566,48.52473449707031
1715368767.6196167,2577,48.000545501708984
1715368767.7203126,2578,49.28408432006836
1715368768.431229,2588,66.0009765625
1715368768.5324993,2589,64.99369812011719
1715368824.5523942,2592,-259.9134216308594
1715368824.633042,2599,-225.59364318847656
1715368824.7187357,2606,-213.0074462890625
1715368824.8756032,2619,-215.93292236328125
1715368876.246575,2627,98.58876037597656
1715368876.3065908,2628,118.4212417602539
1715368876.6007736,2635,151.26077270507812
1715368876.728747,2638,150.63632202148438
1715368876.7615185,2639,155.63143920898438
1715368876.7929614,2640,158.66693115234375
1715368876.8649497,2643,148.1241455078125
1715368931.5118947,2662,6.917857646942139
1715368931.6949914,2670,-1.1993193626403809
1715368931.7183278,2671,-4.526324272155762
1715368931.778488,2674,-18.233978271484375
1715368931.9034836,2681,-19.33461570739746
1715368931.966013,2684,-19.340017318725586
1715368932.0085008,2686,-20.03982925415039
1715368932.0580416,2689,-18.12114715576172
1715368932.1377716,2693,-24.145734786987305
1715368984.4379225,2702,-52.002281188964844
1715368984.5023134,2708,-50.8856086730957
1715368984.5580802,2713,-51.05028533935547
1715368984.5977485,2717,-55.255279541015625
1715368984.618496,2719,-65.23455810546875
1715368984.7249498,2729,-66.70852661132812
1715369038.1768265,2730,-66.91314697265625
1715369038.2847745,2734,-33.1220703125
1715369038.441861,2739,-39.19920349121094
1715369038.5457578,2740,-30.330718994140625
1715369038.5796137,2741,-7.798381805419922
1715369038.6158068,2744,-14.189970970153809
1715369039.0438197,2753,13.36098861694336
1715369039.1522202,2754,13.430745124816895
1715369039.197095,2755,22.637676239013672
1715369039.4480665,2760,13.427847862243652
1715369087.4820378,2765,-37.80496597290039
1715369087.7076302,2768,37.957191467285156
1715369087.9128096,2771,88.47918701171875
1715369088.071303,2773,99.75788116455078
1715369088.158609,2775,122.80467987060547
1715369088.3422136,2778,117.83898162841797
1715369088.9773927,2785,116.83702850341797
1715369089.6865287,2797,119.0650634765625
1715369089.8094757,2799,112.89257049560547
1715369142.808571,2812,179.79837036132812
1715369142.8407373,2813,187.52565002441406
1715369143.2092972,2824,171.86402893066406
1715369143.52408,2834,169.36563110351562
1715369198.7501466,2838,-545.8252563476562
1715369198.8112404,2844,-518.53125
1715369198.8869226,2851,-555.9143676757812
1715369198.8992696,2852,-553.086669921875
1715369198.9940517,2861,-515.69580078125
1715369199.0048287,2862,-519.9724731445312
1715369253.9696097,2881,4.600951194763184
1715369254.0312345,2882,12.28656005859375
1715369254.4216628,2891,49.4955940246582
1715369254.5030265,2893,49.99543380737305
1715369254.6000693,2895,63.89900207519531
1715369254.921511,2903,56.818016052246094
1715369311.4927545,2911,-116.14926147460938
1715369311.5666263,2915,-109.7078857421875
1715369311.7060375,2918,-76.2200698852539
1715369311.7652578,2920,-56.361148834228516
1715369311.7921534,2921,-73.33577728271484
1715369311.8760426,2924,-66.76082611083984
1715369312.0208883,2930,-76.5988540649414
1715369312.157011,2934,-62.718597412109375
1715369312.1951833,2935,-71.85675811767578
1715369380.8097887,2949,101.68900299072266
1715369380.8415654,2952,62.01168441772461
1715369380.8969681,2955,55.79246520996094
1715369381.020254,2962,55.55145263671875
1715369381.0460641,2965,40.3321533203125
1715369381.0977173,2967,40.371299743652344
1715369381.2212431,2973,38.41624069213867
1715369436.2054374,2978,257.8426513671875
1715369436.3676887,2984,128.86257934570312
1715369436.4674048,2986,147.65771484375
1715369436.704724,2996,103.08263397216797
1715369436.7767243,2999,107.8877944946289
1715369436.8942928,3002,92.43472290039062
1715369490.1516068,3010,177.120361328125
1715369490.421153,3019,125.63868713378906
1715369490.7308702,3029,131.5440673828125
1715369490.8867388,3034,104.86488342285156
1715369548.8592374,3047,164.65814208984375
1715369549.9697623,3066,64.43084716796875
1715369550.2283604,3069,69.70543670654297
1715369613.689477,3083,-34.322998046875
1715369613.7000968,3084,-35.47135925292969
1715369613.7611494,3090,-39.11347961425781
1715369613.8479316,3096,-49.18214416503906
1715369613.9227383,3103,-52.696163177490234
1715369613.9340913,3104,-62.747955322265625
1715369613.9449131,3105,-60.94417953491211
1715369613.9666557,3107,-59.168243408203125
1715369614.0093102,3111,-56.36008834838867
1715369666.1266901,3115,-212.42713928222656
1715369666.1613798,3119,-207.2720489501953
1715369666.173006,3120,-204.2919921875
1715369666.179733,3121,-208.1071319580078
1715369666.2306695,3126,-218.88937377929688
1715369666.2472541,3128,-224.05239868164062
1715369666.3270738,3138,-221.31719970703125
1715369666.3832798,3145,-223.57627868652344
1715369731.217245,3173,119.92974853515625
1715369731.3690162,3178,122.55845642089844
1715369792.6237905,3187,-61.8414192199707
1715369792.6490161,3190,-50.726497650146484
1715369792.6665723,3192,-56.16850662231445
1715369792.722962,3199,-59.93488311767578
1715369792.7590663,3204,-62.911468505859375
1715369792.8251543,3212,-76.30744171142578
1715369792.8573084,3216,-74.33416748046875
1715369792.8647997,3217,-74.18733215332031
1715369846.4939814,3220,200.33773803710938
1715369846.5439591,3222,46.26618957519531
1715369846.7145367,3229,38.273765563964844
1715369846.8992715,3237,12.767908096313477
1715369847.0157845,3241,33.403564453125
1715369847.0530596,3243,27.034767150878906
1715369905.2970736,3265,189.1279296875
1715369905.4154303,3268,202.59068298339844
1715369960.9383874,3298,219.35501098632812
1715369961.2429793,3306,165.0998077392578
1715370022.9759657,3340,-144.71388244628906
1715370023.2332022,3345,-134.51629638671875
1715370023.7819967,3356,-123.4639663696289
1715370087.4164124,3365,250.86337280273438
1715370087.6253426,3370,241.6441192626953
1715370087.7093127,3372,243.06173706054688
1715370087.7886634,3374,235.23281860351562
1715370087.8907628,3377,235.25918579101562
1715370087.9785852,3379,236.8454132080078
1715370088.1741328,3384,234.75140380859375
1715370088.2033956,3385,234.9650115966797
1715370088.5023978,3393,228.35804748535156
1715370088.532774,3394,228.71792602539062
1715370158.3671527,3404,20.35256004333496
1715370158.652214,3408,27.251216888427734
1715370159.173483,3418,45.969276428222656
1715370159.3960357,3422,48.46132278442383
1715370159.6707547,3426,49.81395721435547
1715370227.8767674,3434,143.2227325439453
1715370227.9588675,3439,43.42764663696289
1715370228.4340563,3454,58.1027946472168
1715370228.4457045,3455,45.66569900512695
1715370228.6219287,3461,45.70392990112305
1715370291.69592,3468,-4.130185604095459
1715370291.7808053,3472,-4.237553119659424
1715370292.0087452,3482,56.4893798828125
1715370292.0290153,3483,49.896724700927734
1715370292.047939,3484,46.44932556152344
1715370292.0676847,3485,41.76948928833008
1715370292.1835222,3491,35.123680114746094
1715370292.233453,3493,41.34133529663086
1715370292.2816274,3496,28.76918601989746
1715370292.357044,3499,38.5635871887207
1715370358.386463,3500,-314.1247863769531
1715370358.4488108,3503,-85.84127044677734
1715370358.5724552,3514,-242.32305908203125
1715370358.6654873,3520,-213.37193298339844
1715370358.8504987,3526,-206.93569946289062
1715370418.9120815,3535,274.30816650390625
1715370418.953356,3536,276.4665222167969
1715370419.251176,3541,144.81845092773438
1715370419.3686159,3544,167.80519104003906
1715370419.6447809,3550,162.00929260253906
1715370419.8323343,3554,163.7902374267578
1715370420.0383563,3558,141.82899475097656
1715370420.5027523,3566,135.04591369628906
1715370420.6354117,3569,131.85984802246094
1715370483.2784417,3575,-33.24289321899414
1715370483.3027308,3576,4.212594509124756
1715370483.5206141,3584,89.32195281982422
1715370483.6531444,3587,105.50033569335938
1715370483.665021,3588,101.68389892578125
1715370483.9703093,3600,130.80093383789062
1715370547.0502043,3613,114.45365905761719
1715370547.0896764,3614,120.24452209472656
1715370547.1955912,3615,118.76945495605469
1715370547.3009977,3616,118.72483825683594
1715370548.1594827,3630,114.02098846435547
1715370615.3475564,3654,144.66127014160156
1715370615.4473073,3657,154.491455078125
1715370615.5274863,3659,164.22947692871094
1715370615.5794153,3661,160.06044006347656
1715370615.6765807,3664,151.69229125976562
1715370615.770494,3668,119.0712890625
1715370615.8888953,3671,125.72944641113281
1715370615.9227104,3672,126.8800277709961
1715370681.1142635,3690,-121.08174896240234
1715370681.2840016,3700,-122.82192993164062
1715370681.3942964,3707,-132.65223693847656
1715370745.121995,3711,-100.48329162597656
1715370745.1351929,3712,-72.0226058959961
1715370745.276921,3717,-78.18053436279297
1715370745.2981253,3718,-81.34777069091797
1715370745.3867433,3721,-38.95615768432617
1715370745.7248776,3732,-4.271817684173584
1715370745.7517273,3733,7.819957733154297
1715370808.199065,3745,-10.938607215881348
1715370808.209612,3746,-128.86058044433594
1715370808.256961,3748,74.9433364868164
1715370808.267892,3749,64.02960968017578
1715370808.298447,3752,21.985498428344727
1715370808.3102193,3753,16.291671752929688
1715370808.325179,3754,18.49216079711914
1715370808.4588194,3761,53.04090881347656
1715370808.4863944,3763,44.29007339477539
1715370880.698411,3780,-629.6864013671875
1715370880.7085266,3781,-442.2613830566406
1715370880.7179656,3782,-447.3697204589844
1715370880.7273214,3783,-478.3572998046875
1715370880.7663906,3787,-499.44830322265625
1715370880.7950406,3790,-478.76885986328125
1715370880.9426827,3805,-488.9792175292969
1715370880.9630373,3807,-490.7976989746094
1715370881.0214589,3813,-493.8664855957031
1715370956.7090192,3819,-142.80601501464844
1715370957.0173616,3823,-143.46974182128906
1715370958.1698248,3839,-144.68385314941406
1715370958.891223,3848,-140.9129638671875
1715371027.7539086,3850,279.7579345703125
1715371027.7888014,3852,161.3109893798828
1715371027.8533797,3857,75.6931381225586
1715371027.916041,3860,73.95175170898438
1715371028.0968025,3869,84.88996887207031
1715371028.1457546,3872,79.28472137451172
1715371028.197756,3875,75.11315155029297
1715371090.0289936,3902,-144.19398498535156
1715371090.0668964,3908,-142.01589965820312
1715371090.0840833,3911,-141.0814971923828
1715371090.1098502,3915,-140.4981231689453
1715371156.3267581,3921,194.5780487060547
1715371156.5037882,3924,203.55130004882812
1715371156.5591986,3926,178.14466857910156
1715371156.7562046,3931,122.06465148925781
1715371156.8697734,3933,131.76907348632812
1715371157.0534842,3936,140.85916137695312
1715371157.9869778,3953,147.79180908203125
1715371227.0725982,3957,108.89611053466797
1715371227.2506363,3965,-3.6615118980407715
1715371227.2747407,3966,-21.994962692260742
1715371227.4615712,3975,-24.99106216430664
1715371227.6126819,3981,-11.853035926818848
1715371227.6242452,3982,-10.869084358215332
1715371227.6424394,3983,-12.935074806213379
1715371227.7216172,3986,-6.707208633422852
1715371296.1431847,3992,191.03651428222656
1715371296.3600402,3997,142.0654296875
1715371296.504604,4000,88.17491149902344
1715371296.9527352,4008,110.86649322509766
1715371297.1253781,4012,123.57038879394531
1715371297.2016108,4014,131.90614318847656
1715371297.579806,4023,131.40554809570312
1715371361.9387946,4028,138.46270751953125
1715371362.1140687,4034,160.4674835205078
1715371362.2445285,4040,165.08961486816406
1715371362.3746274,4047,147.248046875
1715371433.2105067,4065,67.45431518554688
1715371433.2270546,4066,36.17097854614258
1715371433.6317654,4081,68.80496978759766
1715371433.6466491,4082,60.19533157348633
