Wall time,Step,Value
1715421521.2856603,487,-97.91279602050781
1715421550.1601572,510,-73.44597625732422
1715421550.1889827,512,-81.65731048583984
1715421550.2026622,513,-80.42953491210938
1715421550.2171292,514,-83.78301239013672
1715421550.2428124,517,-86.739013671875
1715421550.263043,519,-86.23524475097656
1715421597.9896243,533,-135.7503204345703
1715421597.9955053,534,-136.2432403564453
1715421598.0098052,536,-134.8738250732422
1715421598.0247076,538,-134.5529327392578
1715421598.038735,540,-135.4563446044922
1715421598.0637457,544,-135.89588928222656
1715421598.0757442,546,-134.96678161621094
1715421598.1050708,550,-137.0415802001953
1715421598.1188984,552,-136.6660614013672
1715421598.1469076,556,-136.1697235107422
1715421639.8842504,562,-64.93243408203125
1715421639.8979304,564,-48.5900764465332
1715421639.925466,568,-80.40385437011719
1715421640.0592656,584,-107.81424713134766
1715421640.1064463,590,-101.55105590820312
1715421640.1405103,594,-104.24853515625
1715421677.0059566,596,-113.30347442626953
1715421677.1392012,613,-105.0889663696289
1715421677.1455185,614,-103.32138061523438
1715421677.2061658,622,-103.0276107788086
1715421677.217206,623,-110.39025115966797
1715421677.2578073,628,-101.24082946777344
1715421677.2636774,629,-99.80030822753906
1715421724.132296,637,-106.65806579589844
1715421724.1814706,643,-111.81990814208984
1715421724.188328,644,-114.13687133789062
1715421724.2238247,649,-128.7501220703125
1715421724.290762,658,-136.6425323486328
1715421724.3061545,660,-136.25453186035156
1715421790.2721853,667,-121.61124420166016
1715421790.3314276,675,-79.41143798828125
1715421790.3392184,676,-80.68817901611328
1715421790.4012036,684,-80.76732635498047
1715421790.461574,692,-76.88687133789062
1715421790.4758418,694,-76.80538177490234
1715421848.829693,710,-399.4322204589844
1715421848.9768074,721,-408.5282897949219
1715421849.0044672,723,-412.87451171875
1715421849.0518346,725,-419.42340087890625
1715421849.0857377,728,-408.34967041015625
1715421849.1188252,731,-408.0804138183594
1715421849.1327205,732,-414.1314392089844
1715421849.1553109,733,-412.4687805175781
1715421908.5252109,744,-117.15181732177734
1715421908.6748083,764,-106.53630828857422
1715421966.836641,775,-190.86756896972656
1715421966.854196,776,-169.10108947753906
1715421966.9397962,782,-191.3060760498047
1715421967.0338776,788,-175.2479248046875
1715421967.2559803,804,-197.7391357421875
1715422033.668954,805,-144.0061798095703
1715422033.8231199,807,39.546634674072266
1715422034.0529559,810,11.184086799621582
1715422034.478068,819,48.937744140625
1715422035.331878,832,-4.422910213470459
1715422092.0638375,840,-108.05519104003906
1715422092.1108823,843,-148.54075622558594
1715422092.3894763,857,-127.13084411621094
1715422092.4800377,862,-132.6259765625
1715422092.5386202,866,-141.79031372070312
1715422092.6282697,871,-136.43289184570312
1715422163.4930348,884,-273.81805419921875
1715422163.518862,886,-242.73097229003906
1715422163.6180763,895,-229.18258666992188
1715422163.6374004,897,-227.44168090820312
1715422163.6870213,901,-226.35472106933594
1715422163.7660904,908,-239.50599670410156
1715422221.7069032,930,-149.10704040527344
1715422221.722142,932,-148.66610717773438
1715422221.8009598,942,-144.92495727539062
1715422284.4609227,949,184.28689575195312
1715422284.958606,963,173.7710418701172
1715422285.479491,979,148.54698181152344
1715422366.8429115,982,-54.15525817871094
1715422366.9225438,992,-91.29956817626953
1715422366.9403656,994,-89.2660140991211
1715422366.9873178,999,-100.2003402709961
1715422367.0069764,1002,-98.82917785644531
1715422367.0299118,1004,-125.34938049316406
1715422428.2170277,1015,-102.71971130371094
1715422428.26369,1022,-120.39093780517578
1715422428.2902346,1026,-108.46988677978516
1715422428.305122,1028,-115.15377807617188
1715422428.3712025,1037,-115.56256866455078
1715422520.6180668,1056,-36.124961853027344
1715422520.8348005,1070,-26.994123458862305
1715422520.8504293,1071,-28.898075103759766
1715422520.884231,1073,-31.185199737548828
1715422520.9459047,1077,-36.15364074707031
1715422595.083756,1086,-242.5093231201172
1715422595.162983,1098,-136.54864501953125
1715422595.1862905,1102,-134.30677795410156
1715422595.1996386,1104,-135.36593627929688
1715422595.220766,1107,-134.32101440429688
1715422595.2344816,1109,-135.7614288330078
1715422595.2470703,1111,-137.6446075439453
1715422670.0612643,1121,-37.87342071533203
1715422670.0872185,1125,-91.52151489257812
1715422670.09531,1126,-96.17037200927734
1715422670.1359885,1132,-120.17041778564453
1715422670.148863,1134,-123.32230377197266
1715422670.1862748,1139,-126.45978546142578
1715422670.23169,1146,-127.68319702148438
1715422670.2614028,1151,-129.26914978027344
1715422670.2699575,1152,-129.56507873535156
1715422736.290377,1164,-121.7590103149414
1715422736.3658316,1174,-121.5468978881836
1715422736.3814247,1176,-117.51827239990234
1715422736.3899608,1177,-117.87760925292969
1715422736.4502113,1184,-116.76616668701172
1715422736.4919572,1189,-111.17874908447266
1715422810.736995,1193,-161.916015625
1715422810.7427788,1194,-149.653076171875
1715422810.8247397,1206,-127.27217102050781
1715422810.8747299,1214,-132.82150268554688
1715422810.8995354,1218,-133.3152618408203
1715422810.9381785,1223,-135.7504425048828
1715422896.2014647,1225,-139.21510314941406
1715422896.2289448,1229,-113.8047103881836
1715422896.3321383,1244,-138.24899291992188
1715422896.3430743,1246,-136.58221435546875
1715422896.377766,1251,-139.78146362304688
1715422896.383964,1252,-139.8018035888672
1715422896.3947325,1254,-137.62158203125
1715422896.4144042,1257,-139.02285766601562
1715422983.0311546,1261,-121.71129608154297
1715422983.2014043,1267,-63.88510513305664
1715422983.2850523,1271,-89.53119659423828
1715422983.414847,1276,-73.59407043457031
1715422983.5516257,1282,-82.68708038330078
1715422983.6105103,1285,-83.68017578125
1715422983.71338,1290,-93.58892059326172
1715422983.7844026,1293,-88.29496765136719
1715423062.529462,1298,-142.4666748046875
1715423062.5552785,1302,-137.9732208251953
1715423062.581755,1306,-138.65643310546875
1715423062.6414962,1315,-145.67556762695312
1715423062.687557,1322,-141.5460662841797
1715423062.7058911,1325,-139.7855682373047
1715423062.7144704,1326,-141.35350036621094
1715423147.984907,1335,-133.36630249023438
1715423148.0495214,1345,-122.91474151611328
1715423148.1546504,1360,-112.79095458984375
1715423148.1780286,1364,-112.52537536621094
1715423229.8722832,1375,-153.54147338867188
1715423229.8805926,1376,-151.16566467285156
1715423229.9062877,1380,-137.0740203857422
1715423229.987296,1393,-126.54694366455078
1715423302.4607368,1417,-121.776123046875
1715423389.2095609,1436,-126.63251495361328
1715423389.22427,1438,-104.09739685058594
1715423389.2312827,1439,-109.62210845947266
1715423389.3015716,1449,-135.74127197265625
1715423389.3508608,1457,-127.30621337890625
1715423389.358173,1458,-128.37460327148438
1715423389.3765981,1461,-129.6309051513672
1715423475.9533188,1474,-111.0138168334961
1715423475.9671943,1476,-115.56938171386719
1715423476.043295,1487,-122.40187072753906
1715423476.064032,1490,-124.95413970947266
1715423476.092203,1494,-134.8126678466797
1715423476.1258113,1498,-129.62240600585938
1715423476.155111,1502,-133.52906799316406
1715423552.1906602,1509,-112.00396728515625
1715423552.197134,1510,-119.08837890625
1715423552.2154133,1513,-129.9091033935547
1715423552.2341912,1516,-130.630615234375
1715423552.3044553,1528,-130.70346069335938
1715423552.3419216,1534,-131.04078674316406
1715423552.3686473,1538,-127.7780532836914
1715423631.2629368,1548,-129.8201904296875
1715423631.283331,1551,-127.42073822021484
1715423631.3751721,1565,-134.2790985107422
1715423631.3960726,1568,-134.57485961914062
1715423631.4329813,1573,-133.54075622558594
1715423710.677493,1576,-102.47484588623047
1715423710.744857,1585,-110.91329193115234
1715423710.818676,1596,-133.5349578857422
1715423710.8522093,1601,-131.2606658935547
1715423710.8648233,1603,-130.74093627929688
1715423791.5121722,1627,-138.13453674316406
1715423791.5682926,1635,-130.5283660888672
1715423791.582492,1637,-131.49322509765625
1715423791.601074,1640,-131.8714141845703
1715423881.7611012,1646,-99.05327606201172
1715423881.7674847,1647,-116.59761810302734
1715423881.8104672,1654,-129.4385986328125
1715423881.8689654,1662,-142.9766845703125
1715423881.8977358,1666,-134.3135528564453
1715423881.9228048,1670,-134.11793518066406
1715423881.9682918,1677,-128.7105255126953
1715423881.9823859,1679,-124.48150634765625
1715423968.7525213,1685,-117.64334869384766
1715423968.8146806,1694,-141.8932342529297
1715423968.8692958,1702,-143.2602081298828
1715423968.8841817,1704,-144.73573303222656
1715423968.9024196,1707,-144.3934326171875
1715423968.9221396,1710,-144.13650512695312
1715423968.9281642,1711,-143.8565673828125
1715424037.6532235,1718,-112.27042388916016
1715424037.6780233,1722,-124.91120910644531
1715424037.683028,1723,-120.6224365234375
1715424037.7297914,1730,-131.63943481445312
1715424037.78631,1739,-133.10894775390625
1715424037.8129964,1743,-133.9917755126953
1715424037.827027,1745,-132.8479461669922
1715424118.5674448,1754,-110.30443572998047
1715424118.6368299,1765,-121.86892700195312
