Wall time,Step,Value
1715425650.6628978,2660,211.7808837890625
1715425650.6973202,2661,76.42488098144531
1715425650.730339,2662,103.67418670654297
1715425650.7559326,2663,70.15998077392578
1715425650.7822948,2664,48.52473831176758
1715425650.8089697,2665,32.8312873840332
1715425650.8399642,2666,66.43806457519531
1715425650.8594208,2667,53.68655776977539
1715425650.8847678,2668,79.82183837890625
1715425650.9222448,2669,93.55777740478516
1715425650.9542456,2670,101.93655395507812
1715425650.9774442,2671,88.62144470214844
1715425651.0123308,2672,94.00560760498047
1715425651.0221636,2673,86.76142883300781
1715425651.0476632,2674,74.74845886230469
1715425651.0811348,2675,83.29471588134766
1715425651.0896187,2676,76.32381439208984
1715425651.121367,2677,64.22322845458984
1715425651.1543977,2678,70.48271179199219
1715425651.1811981,2679,63.212440490722656
1715425651.2091186,2680,58.319427490234375
1715425651.2351615,2681,53.555137634277344
1715425651.2627528,2682,64.02161407470703
1715425651.2952998,2683,58.15058135986328
1715425651.333129,2684,63.784278869628906
1715425651.3645484,2685,68.52033233642578
1715425651.395466,2686,73.33446502685547
1715425651.4161446,2687,72.2761001586914
1715425651.4470127,2688,75.42581939697266
1715425651.5075896,2689,78.5177230834961
1715425651.5329583,2690,74.47321319580078
1715425651.587929,2691,78.89081573486328
1715425651.606836,2692,77.78480529785156
1715425651.6428432,2693,84.25776672363281
1715425651.651099,2694,77.6746826171875
1715426922.2447808,4235,-126.85750579833984
1715426922.2495575,4236,-106.08192443847656
1715426922.254852,4237,-107.2547836303711
1715426922.2613373,4238,-82.51336669921875
1715426922.2666273,4239,-97.62223052978516
1715426922.272905,4240,-102.71273803710938
1715426922.2779453,4241,-101.66802215576172
1715426922.284755,4242,-108.74603271484375
1715426922.2904017,4243,-114.46004486083984
1715426922.2953837,4244,-117.05477142333984
1715426922.3002665,4245,-117.14083862304688
1715426922.3108468,4246,-123.83753204345703
1715426922.3162646,4247,-116.12613677978516
1715426922.3227994,4248,-115.67704010009766
1715426922.3282669,4249,-115.52054595947266
1715426922.3355072,4250,-117.8767318725586
1715426922.3413415,4251,-119.36612701416016
1715426922.3476229,4252,-120.36544036865234
1715426922.3549101,4253,-120.5473403930664
1715426922.3621414,4254,-120.9083480834961
1715426922.3691876,4255,-123.45487976074219
1715426922.3755105,4256,-122.47660827636719
1715426922.3811805,4257,-124.16759490966797
1715426922.3870747,4258,-125.54711151123047
1715426922.3940544,4259,-128.5804443359375
1715426922.4012828,4260,-129.2926483154297
1715426922.4062483,4261,-129.6809844970703
1715426922.4136689,4262,-130.52125549316406
1715426922.4203753,4263,-132.191162109375
1715426922.4265769,4264,-132.9520263671875
1715426922.4352524,4265,-135.6804962158203
1715426922.4418874,4266,-136.52317810058594
1715426922.4492793,4267,-136.89398193359375
1715426922.4565244,4268,-135.70916748046875
1715426922.463477,4269,-137.56036376953125
1715426993.1977649,4340,-96.0850830078125
1715426993.2023156,4341,-100.93460845947266
1715426993.2078679,4342,-112.90725708007812
1715426993.2130792,4343,-121.02812957763672
1715426993.2198727,4344,-118.77456665039062
1715426993.225436,4345,-119.66929626464844
1715426993.230802,4346,-112.91181945800781
1715426993.2353587,4347,-111.79573822021484
1715426993.2406793,4348,-114.3857421875
1715426993.2476723,4349,-114.71600341796875
1715426993.2544832,4350,-116.73564147949219
1715426993.2616835,4351,-119.97065734863281
1715426993.269747,4352,-113.29463958740234
1715426993.2756922,4353,-118.37530517578125
1715426993.2803047,4354,-116.45796203613281
1715426993.2867527,4355,-117.98224639892578
1715426993.2929723,4356,-120.01158905029297
1715426993.3002505,4357,-130.09347534179688
1715426993.3050563,4358,-128.95025634765625
1715426993.312249,4359,-127.40216827392578
1715426993.3180888,4360,-127.12621307373047
1715426993.3245022,4361,-128.83541870117188
1715426993.3302035,4362,-128.49832153320312
1715426993.3364172,4363,-128.22567749023438
1715426993.341614,4364,-128.49038696289062
1715426993.3493745,4365,-130.43707275390625
1715426993.355484,4366,-130.64060974121094
1715426993.3628843,4367,-130.51138305664062
1715426993.3678107,4368,-130.91873168945312
1715426993.3735929,4369,-132.17010498046875
1715426993.379864,4370,-131.8870849609375
1715426993.3863647,4371,-133.7709503173828
1715426993.393038,4372,-131.32847595214844
1715426993.3991196,4373,-130.7212677001953
1715426993.4064891,4374,-134.775146484375
